time_s,time_h,signal_clean,signal_noisy,signal_noisy_resolved
0.0,0.0,0.0,,
20.0,0.005555555555555556,0.005584327744713777,,
40.0,0.011111111111111112,0.011164300998632762,,
60.0,0.016666666666666666,0.0167355686664631,,
80.0,0.022222222222222223,0.022293786441265097,0.019932227848162436,0.0
100.0,0.027777777777777776,0.02783462019201309,-0.13909824578284238,-0.0
120.0,0.03333333333333333,0.03335374934322046,-0.18889835746198483,-0.0
140.0,0.03888888888888889,0.03884687024399441,-0.11249987706957748,-0.0
160.0,0.044444444444444446,0.044309699523893464,0.0327269968108813,0.0
180.0,0.05,0.04973797743297096,0.07322881708218722,0.0
200.0,0.05555555555555555,0.05512747116339983,0.08001541681660294,0.0
220.0,0.06111111111111111,0.060473978150088904,0.01084727193559089,0.0
240.0,0.06666666666666667,0.06577332934771665,0.014177604023010097,0.0
260.0,0.07222222222222222,0.07102139248162741,-0.004454022325026101,-0.0
280.0,0.07777777777777778,0.07621407527005483,0.09561207861298691,0.0
300.0,0.08333333333333333,0.08134732861516004,0.07621940782406575,0.0
320.0,0.08888888888888889,0.08641714976039647,0.06616058028056554,0.0
340.0,0.09444444444444444,0.09141958541173885,0.03301903565473219,0.0
360.0,0.1,0.09635073482034306,0.07375153686037729,0.0
380.0,0.10555555555555556,0.10120675282423278,0.0741869370877483,0.0
400.0,0.1111111111111111,0.10598385284664098,0.09841602353274427,0.0
420.0,0.11666666666666667,0.11067830984866883,0.16951742479616982,0.0
440.0,0.12222222222222222,0.11528646323395866,0.21293826953580652,0.0
460.0,0.12777777777777777,0.11980471970311718,0.24037076813459565,0.0
480.0,0.13333333333333333,0.12422955605566209,0.29884217558185355,0.0
500.0,0.1388888888888889,0.12855752193730788,0.3181166322237567,0.0
520.0,0.14444444444444443,0.13278524253044832,0.17264001635821422,0.0
540.0,0.15,0.13690942118573776,0.09508629614961782,0.0
560.0,0.15555555555555556,0.14092684199271896,0.08678377887565311,0.0
580.0,0.16111111111111112,0.1448343722874935,0.07239549212207375,0.0
600.0,0.16666666666666666,0.14862896509547885,-0.053969190768775266,-0.0
620.0,0.17222222222222222,0.15230766150734737,0.024135926732462357,0.0
640.0,0.17777777777777778,0.15586759298629482,0.0187699306275403,0.0
660.0,0.18333333333333332,0.15930598360483927,0.1477437623462904,0.0
680.0,0.18888888888888888,0.16262015220940554,0.19083090449229065,0.0
700.0,0.19444444444444445,0.16580751451100836,0.25250901213035293,0.0
720.0,0.2,0.16886558510040303,0.28740533655334777,0.0
740.0,0.20555555555555555,0.1717919793861329,0.4029334807024311,0.0
760.0,0.2111111111111111,0.17458441545396197,0.3403752548662897,0.0
780.0,0.21666666666666667,0.17724071584624293,0.5371251570506241,1.0
800.0,0.2222222222222222,0.1797588092598334,0.5541032049794102,1.0
820.0,0.22777777777777777,0.18213673216123544,0.6146754138392391,1.0
840.0,0.23333333333333334,0.18437263031770013,0.37674283501945804,0.0
860.0,0.2388888888888889,0.18646476024310246,0.2839896816970618,0.0
880.0,0.24444444444444444,0.18841149055745937,0.17550085115428413,0.0
900.0,0.25,0.1902113032590307,0.2254894024159625,0.0
920.0,0.25555555555555554,0.1918627949080115,0.1557519437881638,0.0
940.0,0.2611111111111111,0.1933646777208919,0.1770648888557715,0.0
960.0,0.26666666666666666,0.19471578057463207,0.02976316511514237,0.0
980.0,0.2722222222222222,0.19591504991986883,0.03460169130362364,0.0
1000.0,0.2777777777777778,0.19696155060244164,0.0038724641521732197,0.0
1020.0,0.2833333333333333,0.19785446659259767,0.13599406702288944,0.0
1040.0,0.28888888888888886,0.1985931016213074,0.24772011473394168,0.0
1060.0,0.29444444444444445,0.1991768797231941,0.3063811658413271,0.0
1080.0,0.3,0.19960534568565433,0.09440175333414895,0.0
1100.0,0.3055555555555556,0.19987816540381917,0.10174000794802118,0.0
1120.0,0.3111111111111111,0.19999512614107895,0.17450228219441305,0.0
1140.0,0.31666666666666665,0.19995613669496912,0.19901072969477648,0.0
1160.0,0.32222222222222224,0.19976122746828684,0.033224854961046914,0.0
1180.0,0.3277777777777778,0.19941055044538405,0.142538375530839,0.0
1200.0,0.3333333333333333,0.19890437907365466,0.0953926280239414,0.0
1220.0,0.3388888888888889,0.19824310805030834,0.013673637726603075,0.0
1240.0,0.34444444444444444,0.1974272530145976,0.09144705661609925,0.0
1260.0,0.35,0.19645745014573776,0.2261465985740629,0.0
1280.0,0.35555555555555557,0.1953344556668336,0.09502094697492577,0.0
1300.0,0.3611111111111111,0.1940591452551993,0.043946876461030675,0.0
1320.0,0.36666666666666664,0.19263251335953163,0.24398385725976646,0.0
1340.0,0.37222222222222223,0.19105567242446875,0.39525974974414585,0.0
1360.0,0.37777777777777777,0.18932985202313926,0.24687543474724574,0.0
1380.0,0.38333333333333336,0.1874563978983783,0.21121506847914906,0.0
1400.0,0.3888888888888889,0.1854367709133575,0.18611480854969228,0.0
1420.0,0.39444444444444443,0.1832725459124479,0.11846928431046796,0.0
1440.0,0.4,0.18096541049320392,0.1732519939165641,0.0
1460.0,0.40555555555555556,0.1785171636904251,0.18973271171993536,0.0
1480.0,0.4111111111111111,0.1759297145733233,0.2739173382704386,0.0
1500.0,0.4166666666666667,0.17320508075688773,0.20422510133256194,0.0
1520.0,0.4222222222222222,0.1703453868286095,0.009587678600403795,0.0
1540.0,0.42777777777777776,0.1673528626917923,0.027715558410747385,0.0
1560.0,0.43333333333333335,0.16422984182674083,-0.025626196948961618,-0.0
1580.0,0.4388888888888889,0.16097875947118284,-0.09926465949515956,-0.0
1600.0,0.4444444444444444,0.15760215072134443,-0.10636676735944647,-0.0
1620.0,0.45,0.15410264855515787,-0.09970028653289847,-0.0
1640.0,0.45555555555555555,0.15048298177914488,6.612341566625268e-06,0.0
1660.0,0.46111111111111114,0.14674597290057528,-0.11584645192943133,-0.0
1680.0,0.4666666666666667,0.14289453592656065,-0.19831637883380243,-0.0
1700.0,0.4722222222222222,0.13893167409179943,-0.032120999633993744,-0.0
1720.0,0.4777777777777778,0.13486047751674465,-0.021600183450960264,-0.0
1740.0,0.48333333333333334,0.13068412079802105,0.10460638644641765,0.0
1760.0,0.4888888888888889,0.12640586053297015,0.18994836754090674,0.0
1780.0,0.49444444444444446,0.12202903278025348,0.17863288084637052,0.0
1800.0,0.5,0.11755705045849466,0.0631341859999802,0.0
1820.0,0.5055555555555555,0.1129934006849876,-0.03251570350547331,-0.0
1840.0,0.5111111111111111,0.10834164205654798,0.08443774746627836,0.0
1860.0,0.5166666666666667,0.10360540187462604,0.1289192435220613,0.0
1880.0,0.5222222222222223,0.0987883733168462,0.13488142387209862,0.0
1900.0,0.5277777777777778,0.09389431255717814,0.07172888727340293,0.0
1920.0,0.5333333333333333,0.08892703583698547,0.0015537767464950175,0.0
1940.0,0.5388888888888889,0.0838904164892354,0.043451624138504924,0.0
1960.0,0.5444444444444444,0.0787883819181902,-0.03457040167298489,-0.0
1980.0,0.55,0.07362491053693555,0.05122325773720712,0.0
2000.0,0.5555555555555556,0.0684040286651337,0.04926705168804064,0.0
2020.0,0.5611111111111111,0.06312980738942044,-0.007332783725591004,-0.0
2040.0,0.5666666666666667,0.057806359388894335,0.027628378084597935,0.0
2060.0,0.5722222222222222,0.052437835728172955,0.0040294762295687726,0.0
2080.0,0.5777777777777777,0.04702842262051801,0.03875580800490743,0.0
2100.0,0.5833333333333334,0.04158233816355186,0.06107166226259358,0.0
2120.0,0.5888888888888889,0.03610382905011198,-0.09419581463137008,-0.0
2140.0,0.5944444444444444,0.03059716725680759,-0.026536301896178296,-0.0
2160.0,0.6,0.02506664671286082,-0.1423027684092223,-0.0
2180.0,0.6055555555555555,0.019516579951829857,-0.14457350903633637,-0.0
2200.0,0.6111111111111112,0.013951294748825017,-0.1965641727133642,-0.0
