time_s,time_h,signal_clean,signal_noisy,signal_noisy_resolved
0.0,0.0,0.0,,
10.0,0.002777777777777778,0.03759997006929128,,
20.0,0.005555555555555556,0.07460696614945643,,
30.0,0.008333333333333333,0.11043736580540339,,
40.0,0.011111111111111112,0.1445261022305146,0.31318202058969835,0.0
50.0,0.013888888888888888,0.17633557568774194,0.34163542995381896,0.0
60.0,0.016666666666666666,0.2053641317786066,0.3371913056052559,0.0
70.0,0.019444444444444445,0.23115397283273675,0.36014613712150784,0.0
80.0,0.022222222222222223,0.25329837765060453,0.3848791187377242,0.0
90.0,0.025,0.2714481157398059,0.4775936974589244,0.0
100.0,0.027777777777777776,0.285316954888546,0.520558354557817,1.0
110.0,0.030555555555555555,0.2946861752186066,0.4882460441158668,0.0
120.0,0.03333333333333333,0.2994080185284815,0.3893243084529861,0.0
130.0,0.03611111111111111,0.2994080185284815,0.40413161335726444,0.0
140.0,0.03888888888888889,0.2946861752186066,0.3989359651460616,0.0
150.0,0.041666666666666664,0.285316954888546,0.3922598446326733,0.0
160.0,0.044444444444444446,0.2714481157398058,0.18004144112119916,0.0
170.0,0.04722222222222222,0.25329837765060453,0.19026369956970068,0.0
180.0,0.05,0.23115397283273675,0.26845332296603464,0.0
190.0,0.05277777777777778,0.20536413177860655,0.33388109320053316,0.0
200.0,0.05555555555555555,0.17633557568774197,0.30777659760023784,0.0
210.0,0.058333333333333334,0.14452610223051457,0.36781300347040224,0.0
220.0,0.06111111111111111,0.11043736580540332,0.4095899245876839,0.0
230.0,0.06388888888888888,0.07460696614945644,0.286255653355455,0.0
240.0,0.06666666666666667,0.03759997006929123,0.20178873494633212,0.0
250.0,0.06944444444444445,3.6739403974420595e-17,0.25447426352658387,0.0
260.0,0.07222222222222222,-0.037599970069291284,0.09743843662164481,0.0
270.0,0.075,-0.0746069661494565,-0.016879806213945234,-0.0
280.0,0.07777777777777778,-0.11043736580540338,-0.062266995766041805,-0.0
290.0,0.08055555555555556,-0.1445261022305146,-0.2077693035171043,-0.0
300.0,0.08333333333333333,-0.176335575687742,-0.26041275945161385,-0.0
310.0,0.08611111111111111,-0.2053641317786066,-0.32968905939196896,-0.0
320.0,0.08888888888888889,-0.2311539728327368,-0.2561504635325495,-0.0
330.0,0.09166666666666666,-0.2532983776506046,-0.3245840847336326,-0.0
340.0,0.09444444444444444,-0.2714481157398058,-0.37228345566849746,-0.0
350.0,0.09722222222222222,-0.285316954888546,-0.4257709544579619,-0.0
360.0,0.1,-0.2946861752186066,-0.45997546249293375,-0.0
370.0,0.10277777777777777,-0.2994080185284815,-0.5784186400237626,-1.0
380.0,0.10555555555555556,-0.2994080185284815,-0.36135787216674625,-0.0
390.0,0.10833333333333334,-0.29468617521860657,-0.4685593859686009,-0.0
400.0,0.1111111111111111,-0.2853169548885461,-0.5879959467766537,-1.0
410.0,0.11388888888888889,-0.2714481157398059,-0.49704347390206455,-0.0
420.0,0.11666666666666667,-0.2532983776506045,-0.36570593853215105,-0.0
430.0,0.11944444444444445,-0.2311539728327367,-0.21948628766847306,-0.0
440.0,0.12222222222222222,-0.2053641317786065,-0.17840136453611122,-0.0
450.0,0.125,-0.176335575687742,-0.18649646472002127,-0.0
460.0,0.12777777777777777,-0.1445261022305146,-0.04457997581679471,-0.0
470.0,0.13055555555555556,-0.11043736580540335,-0.01931481510324108,-0.0
480.0,0.13333333333333333,-0.07460696614945635,0.11133622162175695,0.0
490.0,0.1361111111111111,-0.03759997006929113,0.28246901440910066,0.0
500.0,0.1388888888888889,-7.347880794884119e-17,0.2901957161399215,0.0
510.0,0.14166666666666666,0.03759997006929125,0.3081982414921727,0.0
520.0,0.14444444444444443,0.07460696614945646,0.35718986488281207,0.0
530.0,0.14722222222222223,0.11043736580540346,0.5172268915932915,1.0
540.0,0.15,0.14452610223051468,0.5009373749314787,1.0
550.0,0.1527777777777778,0.17633557568774186,0.507317634146643,1.0
560.0,0.15555555555555556,0.20536413177860657,0.37318835072585405,0.0
570.0,0.15833333333333333,0.23115397283273675,0.43274094587552897,0.0
580.0,0.16111111111111112,0.25329837765060453,0.46151862620114414,0.0
590.0,0.1638888888888889,0.2714481157398059,0.41732987432248814,0.0
600.0,0.16666666666666666,0.28531695488854614,0.4426417889981805,0.0
610.0,0.16944444444444445,0.29468617521860657,0.29393075353336545,0.0
620.0,0.17222222222222222,0.2994080185284815,0.17837327556360424,0.0
630.0,0.175,0.2994080185284815,0.3076894756641638,0.0
640.0,0.17777777777777778,0.29468617521860657,0.25081612574122414,0.0
650.0,0.18055555555555555,0.2853169548885461,0.22468673516866577,0.0
660.0,0.18333333333333332,0.27144811573980576,0.1530174725144979,0.0
670.0,0.18611111111111112,0.25329837765060453,0.06633458673709348,0.0
680.0,0.18888888888888888,0.2311539728327369,-0.004757935285874081,-0.0
690.0,0.19166666666666668,0.20536413177860652,-0.04716132637553611,-0.0
